Mon Sep 19 13:25:32 2022    output.dat

         774883762 function calls (742418812 primitive calls) in 440.723 seconds

   Ordered by: call count

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
   237589    0.050    0.000    0.050    0.000 {method 'append' of 'collections.deque' objects}
   237589    2.073    0.000    6.079    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/engine/input_spec.py:155(assert_input_compatibility)
   237589    0.064    0.000    0.064    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/engine/base_layer.py:1110(input_spec)
   237588    0.042    0.000    0.042    0.000 {method 'pop' of 'collections.deque' objects}
   237588    0.227    0.000    0.227    0.000 {built-in method sys.exc_info}
   237588    0.105    0.000    0.105    0.000 {built-in method sys._getframe}
   237588    0.487    0.000    2.881    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/utils/traceback_utils.py:74(inject_argument_info_in_traceback)
   237588    0.180    0.000    0.180    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/mixed_precision/autocast_variable.py:538(__init__)
   237588    0.205    0.000    0.315    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/mixed_precision/autocast_variable.py:543(__enter__)
   237588    0.157    0.000    0.157    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/mixed_precision/autocast_variable.py:547(__exit__)
237588/228320    0.217    0.000   36.535    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/utils/traceback_utils.py:88(error_handler)
   237588    0.113    0.000    0.236    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/engine/base_layer_utils.py:434(call_context)
   237588    0.358    0.000    0.496    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/engine/base_layer_utils.py:478(enter)
   237588    0.122    0.000    0.122    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/engine/base_layer_utils.py:512(training)
   237588    0.138    0.000    0.138    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/engine/base_layer_utils.py:540(__init__)
   237588    0.152    0.000    0.152    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/engine/base_layer_utils.py:545(__enter__)
   237588    0.195    0.000    0.195    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/engine/base_layer_utils.py:561(__exit__)
237588/228320    6.508    0.000   94.282    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/engine/base_layer.py:893(__call__)
   237588    0.280    0.000    0.402    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/engine/base_layer.py:2332(_set_training_mode)
   237588    1.007    0.000   17.568    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/engine/base_layer.py:2449(_maybe_cast_inputs)
   237588    0.482    0.000    1.461    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/engine/base_layer.py:2611(_get_input_masks)
   237588    0.182    0.000    0.182    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/engine/base_layer.py:3089(_split_out_first_arg)
   237588    0.371    0.000    1.472    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/engine/base_layer.py:3380(_in_functional_construction_mode)
   237588    0.300    0.000    9.476    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/engine/base_layer.py:3389(_convert_numpy_or_python_types)
   237588    0.167    0.000    8.106    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/framework/ops.py:1430(convert_to_tensor_v2_with_dispatch)
   237588    0.216    0.000    7.940    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/framework/ops.py:1498(convert_to_tensor_v2)
   237588    0.183    0.000    0.383    0.000 /home/marie/anaconda3/lib/python3.9/inspect.py:1548(currentframe)
