Mon Sep 19 13:15:09 2022    output.dat

         4473895 function calls (4140943 primitive calls) in 1.762 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
7688/3051    0.001    0.000    0.071    0.000 /home/marie/anaconda3/lib/python3.9/abc.py:121(__subclasscheck__)
     1171    0.001    0.000    0.018    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/ops/math_ops.py:1759(_mul_dispatch)
3161/3061    0.001    0.000    0.003    0.000 {built-in method builtins.next}
      585    0.001    0.000    0.004    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/ops/resource_variable_ops.py:553(_shape_as_list)
       50    0.001    0.000    0.001    0.000 /home/marie/backgammon/code/human_readable.py:1(human_readable)
     2348    0.001    0.000    0.001    0.000 {built-in method tensorflow.python.util._pywrap_utils.IsNested}
     3541    0.001    0.000    0.001    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/framework/tensor_shape.py:199(__init__)
     4680    0.001    0.000    0.001    0.000 {method 'ravel' of 'numpy.ndarray' objects}
     1146    0.001    0.000    0.009    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/ops/gen_math_ops.py:444(add_v2)
     9898    0.001    0.000    0.001    0.000 {method 'copy' of 'list' objects}
      586    0.001    0.000    0.003    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/engine/base_layer.py:2611(_get_input_masks)
     1176    0.001    0.000    0.001    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/training/tracking/data_structures.py:436(__getitem__)
     1761    0.001    0.000    0.026    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/framework/tensor_conversion_registry.py:46(_default_conversion_function)
1785/1783    0.001    0.000    0.005    0.000 {built-in method builtins.any}
     3541    0.001    0.000    0.001    0.000 {method 'pop' of 'list' objects}
     1174    0.001    0.000    0.051    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/util/nest.py:916(<listcomp>)
     8291    0.001    0.000    0.001    0.000 /home/marie/backgammon/code/agent.py:128(<genexpr>)
      595    0.001    0.000    0.001    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/util/tf_decorator.py:229(__init__)
      585    0.001    0.000    0.297    0.001 /home/marie/backgammon/code/env/backgammon.py:276(simulate_step)
     1171    0.001    0.000    0.012    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/ops/math_ops.py:480(multiply)
       50    0.001    0.000    0.659    0.013 /home/marie/backgammon/code/agent.py:38(find_actions)
     2347    0.001    0.000    0.003    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/framework/dtypes.py:188(__ne__)
     4192    0.001    0.000    0.001    0.000 /home/marie/backgammon/code/agent.py:129(<genexpr>)
      586    0.001    0.000    0.005    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/utils/traceback_utils.py:74(inject_argument_info_in_traceback)
      585    0.001    0.000    0.013    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/ops/gen_math_ops.py:1981(cast)
      586    0.001    0.000    0.003    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/engine/base_layer.py:3380(_in_functional_construction_mode)
      586    0.001    0.000    0.005    0.000 /home/marie/anaconda3/lib/python3.9/contextlib.py:438(enter_context)
      586    0.001    0.000    0.026    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/ops/gen_math_ops.py:5986(mat_mul)
